,X,Y,FireDiscoveryDateTime,InitialLatitude,InitialLongitude,POOCounty,IncidentSize,FireCause
225359,-120.931313928,44.11558555,2022/07/03 00:55:00+00,44.11546,-120.9313,Crook,,Natural
225389,-121.63271407799999,44.3097054950001,2021/05/31 13:42:00+00,44.31153,-121.6279,Deschutes,0.1,Human
225426,-122.680014121,43.6599063520001,2015/07/25 17:29:59+00,43.659901,-122.68,Lane,0.1,Human
225430,-117.599310621,45.50160397500011,2015/08/10 22:32:25+00,45.5033,-117.597801,Wallowa,0.1,Natural
225437,-121.398813685,42.2898153780001,2019/07/06 16:41:59+00,42.292320000000004,-121.3856,Klamath,0.1,Unknown
225452,-121.668013893,43.265335422000106,2022/07/03 19:07:25+00,42.88946,-121.4683,Klamath,0.25,Natural
225454,-122.858013865,42.0132052270001,2015/08/02 20:12:19+00,42.0065,-122.8487,Jackson,0.4,Natural
225457,-119.559014047,45.8880558070001,2020/06/26 07:46:00+00,45.89739,-119.5706,Morrow,0.55,Human
225507,-120.76821365299999,42.7094354650001,2019/06/13 14:10:35+00,42.70754,-120.7707,Lake,0.1,Natural
225509,-122.587210066,43.436105346000005,2015/06/30 21:53:59+00,43.4361,-122.58719599999999,Douglas,0.1,Human
225511,-120.073613825,44.322005647,2019/09/06 01:41:39+00,44.335190000000004,-120.0724,Crook,0.1,Natural
225513,-122.684317014,43.0545063120001,2015/08/30 16:25:59+00,43.0541,-122.518501,Douglas,0.1,Human
225516,-121.584014077,44.350105502000105,2014/07/24 20:03:59+00,,,Deschutes,0.3,Natural
225539,-121.491913735,42.5069653850001,2022/08/03 20:15:38+00,42.50696,-121.4919,Klamath,0.1,Natural
225541,-120.26861347100001,42.0943254640001,2020/08/16 20:45:00+00,42.05515,-120.2684,Lake,2993.0,Natural
225548,-117.572813627,45.5586069820001,2015/08/10 13:14:16+00,45.558601,-117.5728,Wallowa,0.1,Undetermined
225549,-121.85751412,44.3468454750001,2017/08/12 00:50:18+00,44.33833,-121.9382,Linn,0.45,Natural
225560,-121.576914271,45.337965566,2022/06/26 18:46:59+00,45.33778,-121.5769,Hood River,0.1,Human
225571,-117.96141352299999,44.6635458760001,2020/07/15 20:39:59+00,44.65955,-117.9562,Baker,6.0,Human
225600,-121.48441406100001,44.348115512,2017/08/06 10:46:00+00,44.34632,-121.4803,Deschutes,0.3,Human
225607,-122.114913885,42.816335349,2021/09/12 18:27:59+00,42.81625,-122.1195,Klamath,0.1,Human
225608,-121.82371426700001,45.124575528,2016/09/03 00:29:57+00,45.12457,-121.8237,Clackamas,0.1,Human
225627,-119.13621365600001,44.270425733,2022/09/15 22:07:49+00,44.266059999999996,-119.1261,Grant,0.25,Natural
225633,-121.38351400399999,44.1304555070001,2018/05/09 00:17:04+00,44.13045,-121.3835,Deschutes,0.1,Natural
225636,-123.085713917,42.121355214000104,2017/06/29 18:20:59+00,42.12135,-123.0862,Jackson,0.1,Human
225645,-121.01601360299999,42.163605403000105,2015/07/06 20:41:00+00,42.0128,-120.9672,Klamath,0.1,Undetermined
225692,-122.175613982,43.3217853780001,2018/10/04 22:59:00+00,43.32178,-122.1756,Douglas,0.1,Human
225695,-121.051711363,44.8853952870001,2021/08/24 23:45:59+00,44.89994,-121.0636,Wasco,4.2,Human
225700,-121.33401401200001,44.215605518000096,2014/07/03 00:17:00+00,,,Deschutes,,
225715,-121.21361397700001,44.133095524000105,2020/12/21 19:59:00+00,44.138000000000005,-121.2243,Deschutes,0.1,Human
225734,-118.408513485,44.030065783999994,2021/08/03 21:58:59+00,44.03445,-118.3984,Harney,0.3,Natural
225739,-122.429014098,43.746705381000005,2015/07/10 13:36:00+00,43.7467,-122.4294,Lane,0.25,Human
225782,-117.496913476,44.8546859360001,2021/06/29 22:21:00+00,44.84563,-117.4894,Baker,100.0,Undetermined
225796,-118.543113314,42.9097756830001,2019/09/08 20:03:59+00,42.98045,-118.611,Harney,751.0,Natural
225803,-120.443913889,44.334215612,2017/09/08 02:04:07+00,44.355109999999996,-120.4549,Crook,0.25,Natural
225824,-121.843313743,42.219265332000106,2017/05/05 01:50:59+00,42.191590000000005,-121.8022,Klamath,0.1,Undetermined
225832,-121.06361392,43.9569555260001,2022/08/03 03:45:00+00,43.95543,-121.0762,Deschutes,0.1,Natural
225845,-121.275513955,43.9575355060001,2020/06/28 00:08:59+00,43.95753,-121.2755,Deschutes,0.1,Human
225847,-123.995215039,42.053605127,2015/06/10 17:55:56+00,42.058399,-124.000198,Curry,1.0,Natural
225851,-122.212013955,43.134305362000106,2014/08/30 00:20:59+00,,,Douglas,0.5,Natural
225854,-121.17128927600001,44.1500349670001,2020/07/08 23:03:59+00,44.140229999999995,-121.1618,Deschutes,2.0,Human
225870,-119.279013638,44.040305703000094,2015/06/27 14:41:49+00,44.0261,-119.2856,Grant,2.0,Natural
225906,-121.236714083,44.669435557,2018/07/13 21:56:59+00,44.695240000000005,-121.2298,Jefferson,0.1,Human
225915,-118.39881382600001,45.804515918,2017/08/09 20:13:59+00,45.82247,-118.4037,Umatilla,250.0,Human
225928,-121.56101413399999,44.662205525,2015/06/01 02:44:00+00,44.6586,-121.5917,Jefferson,0.25,Natural
225937,-123.68301403,42.273905169,2015/10/18 02:39:59+00,42.2831,-123.6968,Josephine,2.25,Human
225939,-122.838513889,42.17877524,2020/06/12 06:49:59+00,42.17811,-122.8427,Jackson,0.1,Natural
225940,-119.364113765,44.6407857390001,2018/10/12 20:15:11+00,44.640833,-119.3642,Grant,3.0,Human
225956,-122.253011841,42.42900631,2015/08/01 02:35:18+00,42.409401,-122.237503,Klamath,0.3,Natural
225958,-119.109314349,43.9406028020001,2021/06/22 20:56:00+00,,,Harney,0.1,Natural
225959,-122.844314028,42.998865294,2020/08/16 01:28:59+00,42.99895,-122.8444,Douglas,0.1,Human
225970,-122.201013909,42.8800053460001,2014/07/31 03:46:59+00,,,Klamath,2.0,Natural
225997,-124.166414071,42.093465114000004,2022/09/24 15:59:59+00,42.08875,-124.1663,Curry,0.1,Undetermined
226046,-120.72241360700001,42.478415452,2019/08/20 19:05:00+00,42.47607,-120.7545,Lake,0.1,Human
226083,-121.793013975,43.615605433999995,2014/08/12 18:11:00+00,,,Klamath,0.1,Natural
226090,-122.11351382299999,42.4500753240001,2022/10/12 22:34:59+00,42.45,-122.11399999999999,Klamath,0.2,Undetermined
226129,-118.951713714,44.7454157860001,2019/08/09 22:30:56+00,44.7454,-118.9521,Grant,0.1,Natural
226133,-117.98381378,45.941605970000104,2022/08/28 19:31:30+00,45.9417,-117.9839,Umatilla,0.1,Natural
226147,-121.174113699,42.5912254200001,2021/06/30 18:54:00+00,42.59425,-121.1622,Klamath,0.1,Human
226159,-117.097013437,45.034205988000096,2014/07/24 16:31:59+00,,,Baker,0.1,Natural
226169,-122.34261401799999,43.375335365000105,2022/07/31 17:00:00+00,43.386309999999995,-122.3389,Douglas,632.0,Natural
226181,-119.44601367700001,44.0970256910001,2019/09/07 20:52:08+00,44.09649,-119.4461,Grant,0.1,Natural
226182,-121.045013757,43.0544054650001,2014/07/11 01:49:00+00,,,Lake,,
226185,-118.484013428,43.635005746000004,2014/08/12 00:53:59+00,,,Harney,2.0,
226237,-121.96401389299999,43.0006053760001,2014/08/19 18:03:00+00,,,Klamath,0.4,Natural
226244,-118.86851365700001,44.521175778,2016/11/11 23:21:54+00,44.52117,-118.8685,Grant,0.1,Human
226247,-119.749313837,44.673505703000004,2019/08/05 15:38:23+00,44.674479999999996,-119.6425,Wheeler,0.1,Natural
226255,-121.63351409,44.373865499,2021/06/10 21:38:00+00,44.37618,-121.64,Deschutes,0.1,Human
226263,-122.099013784,42.2253053100001,2015/06/01 04:31:00+00,42.2208,-122.0802,Klamath,0.1,Undetermined
226282,-121.44351399600001,44.036945495000104,2017/06/18 16:36:00+00,44.0443,-121.4334,Deschutes,0.1,Human
226300,-118.120913774,45.792495945,2020/08/20 00:51:05+00,45.795790000000004,-118.1187,Umatilla,0.1,Natural
226315,-117.308813343,44.326245912,2019/06/15 19:18:00+00,44.30494,-117.2465,Baker,436.0,Human
226318,-121.882714169,44.580655488000005,2019/08/27 16:40:00+00,44.63227,-121.883,Linn,1.25,Human
226325,-122.040013914,43.055705373000094,2014/08/14 18:40:00+00,,,Klamath,,Natural
226358,-122.361814016,43.3526553620001,2022/08/02 14:13:00+00,43.35736,-122.359,Douglas,0.5,Natural
226360,-121.09591387399999,43.676215504,2018/06/22 20:02:36+00,43.68253,-121.0987,Deschutes,0.1,Natural
226367,-123.278013975,42.298335208000005,2019/09/05 15:00:00+00,42.29833,-123.27799999999999,Josephine,0.1,Natural
226373,-121.309514025,44.30721552600001,2019/07/01 01:33:00+00,44.30578,-121.3272,Deschutes,0.1,Human
226378,-122.12231298399999,43.380006386999995,2015/06/28 22:18:14+00,43.379501,-122.122299,Douglas,0.1,Natural
226442,-118.44701367299999,44.992605854,2014/08/04 16:57:59+00,,,Union,0.1,Natural
226456,-121.445013988,43.990405492,2015/06/21 17:06:00+00,43.9901,-121.4448,Deschutes,0.1,Human
226484,-121.426013988,44.010005495,2014/08/01 13:51:59+00,,,Deschutes,1.4,Natural
226495,-121.83181385,42.868055379000104,2021/07/06 03:00:00+00,42.86847,-121.82700000000001,Klamath,0.1,Human
226499,-122.982813885,42.018485216,2017/06/25 21:46:21+00,42.00819,-122.9616,Jackson,1.5,Natural
226503,-122.83271401299999,42.918895289,2021/08/02 00:56:00+00,42.92147,-122.8309,Douglas,0.1,Natural
226525,-120.86701359799999,42.280805425,2014/08/13 14:51:00+00,,,Lake,0.1,Natural
226535,-122.052613923,43.0935253740001,2018/10/23 01:12:59+00,43.09302,-122.0525,Klamath,0.1,Unknown
226578,-122.28381183100001,42.340406301,2015/06/27 21:19:00+00,42.340401,-122.283798,Klamath,0.1,Human
226582,-117.211013599,45.747126032,2017/07/29 01:32:20+00,45.7399,-117.2171,Wallowa,0.1,Natural
226584,-121.44501405,44.3203855140001,2017/04/04 18:39:00+00,44.31543,-121.443,Deschutes,0.5,Human
226598,-121.240013948,43.953705508999995,2015/05/10 15:24:00+00,43.9552,-121.2404,Deschutes,0.1,Human
226639,-118.859313455,43.420095695,2018/07/25 03:27:00+00,43.416909999999994,-118.7181,Harney,4.5,Natural
226666,-121.22671409899999,44.760005564,2018/06/15 21:40:00+00,44.7633,-121.2661,Jefferson,112.5,Human
226667,-121.26941370799999,42.5554554080001,2016/05/30 18:53:00+00,42.55545,-121.2694,Klamath,0.25,Human
226670,-121.435913771,42.771575409,2020/08/25 18:32:47+00,42.77283,-121.4362,Klamath,0.1,Natural
226693,-121.87771414299999,44.44884548,2022/08/10 00:59:26+00,44.44903,-121.87799999999999,Linn,0.1,Natural
226709,-120.24571388,44.45965564000011,2018/06/04 00:57:42+00,44.46891,-120.2885,Wheeler,0.1,Natural
226718,-118.447513515,44.15340579000011,2017/07/27 03:23:35+00,44.1545,-118.44683300000001,Grant,0.1,Natural
226721,-120.239113531,42.490545497,2021/08/02 13:49:00+00,42.53417,-120.2088,Lake,0.1,Natural
226855,-122.599614075,43.4730853470001,2017/07/04 19:01:00+00,43.473079999999996,-122.5996,Lane,0.1,Human
226860,-117.948213535,44.7378958830001,2021/06/04 01:20:55+00,44.73789,-117.9482,Baker,0.1,Human
226923,-120.869013578,42.151205415,2015/07/16 23:34:33+00,42.1436,-120.8318,Lake,2.6,Natural
226929,-121.585614059,44.252865496000005,2022/07/16 23:12:00+00,44.25286,-121.5856,Deschutes,0.1,Human
226931,-120.90311393399999,44.1726455570001,2019/08/09 00:14:00+00,44.164809999999996,-120.9071,Crook,0.25,Natural
226935,-123.44341425200001,43.748235283999996,2021/08/06 00:17:59+00,43.76015,-123.4602,Douglas,2.0,Natural
226938,-118.61401364700001,44.7053058160001,2014/07/23 04:22:59+00,,,Grant,2.0,Natural
226957,-122.055014034,43.7136954150001,2022/08/09 21:46:35+00,43.70961,-122.0632,Lane,0.1,Natural
226962,-121.724013982,43.713685446999996,2021/07/01 01:56:00+00,43.71368,-121.72399999999999,Deschutes,0.1,Human
226972,-122.13411395,43.1768453720001,2018/08/25 19:47:59+00,43.1389,-122.1333,Douglas,0.1,Human
226978,-121.977914161,44.459895471,2021/06/25 18:11:00+00,44.423559999999995,-121.87799999999999,Linn,0.1,Human
226986,-122.51811397200001,42.9641553220001,2018/08/18 14:08:26+00,42.96128,-122.5291,Douglas,0.5,Natural
226991,-120.713913759,43.3782955190001,2018/07/25 16:57:00+00,43.37979,-120.7139,Lake,0.1,Natural
226997,-121.504613945,43.7030154670001,2018/07/05 02:32:00+00,43.702009999999994,-121.505,Deschutes,0.1,Human
227010,-121.801014037,43.951405455,2014/07/07 19:21:59+00,,,Deschutes,,Human
227023,-120.74591687700001,44.00480456,2015/06/27 03:26:00+00,44.008998999999996,-120.735497,Crook,30.0,Natural
227030,-117.498413611,45.5472759890001,2020/08/18 01:32:10+00,45.53432,-117.4062,Wallowa,0.1,Natural
227054,-121.97551427100001,45.024995506,2020/08/16 20:35:00+00,45.02499,-121.9755,Clackamas,0.1,Human
227065,-122.298013924,42.879605337,2014/08/11 02:25:00+00,,,Jackson,0.8,Natural
227066,-121.348814025,44.27047552,2021/06/26 16:23:00+00,44.27047,-121.3488,Deschutes,0.1,Human
227068,-122.928814086,43.258225302,2019/09/11 16:05:59+00,43.16655,-123.205,Douglas,0.1,Natural
227069,-119.941610826,44.4432097380001,2021/07/01 01:05:26+00,44.44122,-119.9283,Wheeler,5.2,Natural
227106,-118.971513547,43.8275557160001,2017/07/12 20:19:00+00,43.82257,-118.9664,Harney,0.25,Undetermined
227114,-116.923813575,45.8921460720001,2021/06/04 17:39:00+00,45.8251,-116.9483,Wallowa,1566.0,Natural
227129,-121.24081395,43.96128551,2021/10/14 19:56:00+00,43.95643,-121.2148,Deschutes,0.3,Human
227145,-118.418813753,45.425405889,2017/09/11 00:17:59+00,45.40959,-118.4249,Union,0.1,Natural
227152,-118.66101363799999,44.617205805,2014/08/02 17:58:00+00,,,Grant,0.1,Natural
227154,-122.167614392,45.47047551399999,2020/09/10 01:40:30+00,45.468379999999996,-122.1775,Multnomah,0.3,Human
227160,-121.441614089,44.531035528000096,2018/06/21 00:39:05+00,44.53103,-121.4416,Jefferson,0.1,Natural
227193,-121.95861398,43.497335410000105,2020/07/12 20:03:59+00,43.49211,-121.9621,Klamath,0.1,Human
227211,-122.172014125,44.111005428999995,2015/06/27 13:43:48+00,44.1209,-122.2105,Lane,3.47,Natural
227222,-117.447213571,45.391205981999995,2017/06/26 21:23:10+00,45.40197,-117.443,Wallowa,1.0,Natural
227228,-120.480013759,43.592805556,2014/07/03 01:34:59+00,,,Lake,,
227229,-120.250313686,43.3939555630001,2018/05/25 23:06:00+00,43.39447,-120.2511,Lake,0.1,Natural
227234,-117.538313554,45.21984596,2019/08/11 16:54:04+00,45.219840000000005,-117.5383,Union,0.1,Natural
227241,-120.75971380899999,43.6166055320001,2017/08/24 01:36:31+00,43.61759,-120.7568,Deschutes,98.0,Natural
227243,-121.80991388,43.0658853950001,2020/08/30 00:46:00+00,43.0589,-121.8148,Klamath,0.1,Human
227256,-121.73541403799999,44.012845465000105,2018/08/25 19:11:00+00,44.01546,-121.7451,Deschutes,0.1,Human
227263,-121.48771472799999,42.4650053820001,2015/07/22 21:09:18+00,42.464901,-121.496498,Klamath,0.1,Human
227278,-122.848013869,42.04850523,2015/07/11 21:40:59+00,42.0485,-122.8482,Jackson,0.1,Natural
227281,-122.15951400200001,43.445195387000105,2022/08/01 02:44:33+00,43.44625,-122.1585,Lane,1.5,Natural
227310,-118.30199748700001,42.673506964000104,2020/08/18 23:26:00+00,42.69141,-118.2828,Harney,30.0,Natural
227321,-121.45471406899999,44.4163155190001,2018/08/17 02:13:47+00,44.41538,-121.4622,Jefferson,0.1,Natural
227331,-121.39901398,43.9863054960001,2015/11/20 18:37:59+00,43.9863,-121.3993,Deschutes,0.1,Human
227338,-121.316313958,43.938715501000004,2022/06/04 15:13:00+00,43.94208,-121.3168,Deschutes,0.1,Human
227345,-121.073614011,44.433275558000005,2019/11/23 23:48:59+00,44.43327,-121.0736,Jefferson,0.1,Human
227349,-120.998413877,43.7751255200001,2016/08/06 22:01:49+00,43.78864,-121.0011,Deschutes,3.3,Natural
227356,-121.09051365799999,42.4227054150001,2021/08/18 01:40:00+00,42.4207,-121.0843,Klamath,0.1,Undetermined
227367,-118.89001333799999,42.6994056350001,2014/07/21 20:06:00+00,,,Harney,0.1,Natural
227386,-117.629213625,45.4936459720001,2020/08/18 14:11:10+00,45.51269,-117.626,Wallowa,0.1,Natural
227412,-121.566914052,44.2292954960001,2020/05/31 01:23:23+00,44.2295,-121.5675,Deschutes,0.1,Natural
227423,-120.193213721,43.644615587,2022/10/05 19:28:59+00,43.6529,-120.2087,Deschutes,0.1,Human
227424,-119.094945934,43.522771328000005,2020/05/11 21:00:00+00,43.52298,-119.0962,Harney,0.1,Human
227451,-120.86791391,44.074935553,2019/09/06 04:34:59+00,44.06775,-120.9167,Crook,0.1,Natural
227455,-118.394013631,44.827505847000104,2014/08/03 18:01:00+00,,,Grant,0.1,Natural
227457,-120.14941396299999,44.972745685000106,2021/07/30 01:48:57+00,44.97443,-120.1462,Wheeler,0.1,Natural
227474,-122.992214116,43.369885303000004,2019/09/06 20:22:00+00,43.36988,-122.9922,Douglas,0.1,Natural
227498,-121.409013996,44.0660855,2016/06/22 01:14:00+00,44.0654,-121.4089,Deschutes,0.1,Human
227531,-121.92091412299999,44.307435467000104,2019/09/06 00:37:24+00,44.30743,-121.9209,Linn,0.1,Natural
227533,-121.89431424700001,44.967295511,2016/10/11 18:47:39+00,44.96304,-121.8979,Clackamas,0.1,Human
227544,-118.04421336899999,43.7406057960001,2021/07/21 01:08:00+00,43.69854,-117.9961,Malheur,17.5,Natural
227552,-117.657713482,44.733315911000005,2020/08/26 01:50:59+00,44.79797,-117.6746,Baker,9.5,Human
227559,-123.11371395,42.2961152230001,2022/08/17 18:59:59+00,42.29616,-123.1135,Jackson,0.1,Natural
227585,-122.90801409,43.296315307,2021/07/27 12:59:59+00,43.29631,-122.90799999999999,Douglas,0.5,Human
227589,-119.168413666,44.2960157320001,2020/08/05 23:12:54+00,44.29119,-119.169,Grant,0.1,Natural
227614,-122.113514129,44.18029544000011,2016/08/09 20:51:59+00,44.18029,-122.1135,Lane,0.1,Human
227618,-119.78001376899999,44.287205673000095,2014/08/06 22:33:00+00,,,Crook,1.2,Natural
227655,-123.69601400299999,42.097605157,2015/08/22 02:12:00+00,42.0969,-123.6958,Josephine,0.1,Human
227675,-122.40501402299999,43.354105358000005,2014/07/31 18:55:00+00,,,Douglas,0.3,Natural
227677,-121.668213685,42.0303353350001,2022/03/12 20:51:00+00,42.00076,-121.6792,Klamath,0.1,Undetermined
227688,-120.646017746,43.3679065250001,2015/08/04 17:06:59+00,43.367802000000005,-120.645798,Lake,0.1,Natural
227705,-121.974214049,43.869555433000095,2019/08/05 17:24:23+00,43.86955,-121.9742,Lane,0.2,Natural
227713,-121.968014052,43.890005435,2014/09/22 17:15:00+00,,,Lane,0.5,Natural
227718,-121.114214075,44.729975573000004,2022/07/31 01:47:00+00,44.7226,-121.1376,Jefferson,2.5,Human
227721,-121.48481393200001,43.647205465000106,2020/05/06 19:17:00+00,43.65294,-121.4752,Deschutes,0.1,Human
227724,-121.498814251,45.303685572000106,2018/07/11 15:01:07+00,45.28141,-121.4914,Hood River,0.5,Human
227729,-120.606013943,44.4758056060001,2014/07/23 16:12:59+00,,,Crook,0.1,Natural
227731,-120.42291074399999,43.5632075600001,2015/08/04 02:55:00+00,43.562599,-120.4226,Lake,0.1,Natural
227732,-118.55571350299999,43.9846657670001,2019/07/14 03:16:00+00,43.99727,-118.6765,Harney,0.1,Natural
227746,-118.74691357,44.168095763000096,2022/10/28 15:59:00+00,44.17265,-118.74700000000001,Grant,0.1,Human
227755,-122.17901388700001,42.76830534,2014/07/31 00:13:00+00,,,Klamath,0.5,Natural
227782,-118.395963513,44.196755798000005,2017/06/16 22:59:05+00,44.1967,-118.3957,Grant,0.1,Human
227784,-122.613814079,43.488585347,2018/05/31 16:51:59+00,43.48858,-122.6138,Lane,0.1,Human
227811,-121.027113931,44.0466055360001,2016/08/06 22:44:00+00,44.0466,-121.0271,Deschutes,0.1,Natural
227829,-120.659613965,44.5454556060001,2018/08/17 17:47:55+00,44.54488,-120.6616,Crook,0.1,Natural
227835,-120.36901388,44.350305621000096,2014/07/13 23:42:00+00,,,Crook,0.1,Natural
227839,-121.22441426700001,45.600285618,2021/05/16 21:31:58+00,45.60028,-121.2244,Wasco,1.5,Human
227842,-118.86531375,45.0131158140001,2017/06/28 18:59:48+00,45.003370000000004,-118.8682,Umatilla,0.65,Natural
227847,-119.833715662,43.652807622000104,2015/06/16 17:18:00+00,43.721001,-119.863403,Harney,0.1,Natural
227891,-121.629713969,43.727635457000105,2021/08/17 02:06:59+00,43.72553,-121.6284,Deschutes,0.1,Human
227930,-121.57311403799999,44.15033549,2016/05/04 22:41:59+00,44.13136,-121.5545,Deschutes,0.1,Natural
227939,-122.501314152,43.981805388999994,2020/08/09 20:06:00+00,43.9818,-122.5013,Lane,0.1,Human
227943,-121.39871392,43.6594454740001,2016/07/16 19:38:59+00,43.6588,-121.3895,Deschutes,0.25,Human
227966,-122.443014375,45.1779054690001,2015/07/29 02:02:00+00,45.1778,-122.4431,Clackamas,,Human
227993,-118.733613654,44.629875799,2019/09/21 18:59:10+00,44.62786,-118.7452,Grant,0.1,Natural
227998,-121.41901398700001,44.0099154960001,2019/07/19 22:15:00+00,44.01525,-121.4132,Deschutes,0.1,Human
228004,-118.301916457,43.97670579,2015/08/12 19:57:00+00,43.9781,-118.300797,Harney,32.0,Natural
228027,-122.03421426799999,44.9643454970001,2019/07/21 03:04:59+00,44.96397,-122.0428,Clackamas,0.5,Human
228078,-118.32641368899999,45.18597588000011,2020/08/07 22:21:43+00,45.186809999999994,-118.3259,Union,0.1,Natural
228082,-118.086912745,45.678205940000105,2015/07/30 18:47:18+00,45.647301,-118.127296,Union,0.1,Undetermined
